postcode,suburb,state,abbrev_state,lat,lon,zone
3678,Londrigan,Victoria,VIC,-36.3333,146.4167,4
3678,Bowser,Victoria,VIC,-36.4375,146.3894,3
3678,Everton,Victoria,VIC,-36.4167,146.55,4
3678,Whitlands,Victoria,VIC,-36.4375,146.3894,3
3678,Cheshunt,Victoria,VIC,-36.8,146.4333,4
3678,East Wangaratta,Victoria,VIC,-36.1692,146.2544,4
3678,Laceby,Victoria,VIC,-36.4333,146.3,4
3678,Carboor,Victoria,VIC,-36.6333,146.55,4
3678,Milawa,Victoria,VIC,-36.4333,146.4333,4
3682,Norong,Victoria,VIC,-36.1167,146.4,4
3682,Boralma,Victoria,VIC,-36.2167,146.4167,4
3682,Springhurst,Victoria,VIC,-36.2,146.5,4
3682,Lilliput,Victoria,VIC,-36.1131,146.4751,4
3683,Chiltern Valley,Victoria,VIC,-36.1399,146.5408,4
3683,Cornishtown,Victoria,VIC,-36.1419,146.5709,3
3683,Chiltern,Victoria,VIC,-36.1504,146.6084,4
3685,Prentice North,Victoria,VIC,-36.0333,146.5,4
3685,Boorhaman North,Victoria,VIC,-36.045,146.5117,3
3685,Browns Plains,Victoria,VIC,-36.0472,146.6387,4
3685,Brimin,Victoria,VIC,-36.0513,146.2249,4
3685,Rutherglen,Victoria,VIC,-36.0543,146.4621,4
3685,Gooramadda,Victoria,VIC,-36,146.55,4
3685,Great Southern,Victoria,VIC,-36.0667,146.4833,4
3685,Carlyle,Victoria,VIC,-36.0427,146.4824,3
3687,Wahgunyah,Victoria,VIC,-36.0118,146.3971,4
3688,Indigo Valley,Victoria,VIC,-36.1399,146.5408,4
3688,Barnawartha,Victoria,VIC,-36.1041,146.6761,4
3689,Wodonga,Victoria,VIC,-36.1218,146.8881,4
3690,Wodonga,Victoria,VIC,-36.1218,146.8881,4
3690,Wodonga Plaza,Victoria,VIC,-36.0997,146.802,3
3690,West Wodonga,Victoria,VIC,-36.1218,146.8881,3
3691,Killara,Victoria,VIC,-36.1396,146.9514,4
3691,Castle Creek,Victoria,VIC,-36.2843,147.0692,3
3691,Upper Gundowring,Victoria,VIC,-36.4833,147.0667,4
3691,Bandiana,Victoria,VIC,-36.1479,146.9262,4
3691,Bethanga,Victoria,VIC,-36.1167,147.1,4
3691,Baranduda,Victoria,VIC,-36.1911,146.9538,4
3691,Allans Flat,Victoria,VIC,-36.2667,146.9,4
3691,Mount Alfred,Victoria,VIC,-36.2959,147.0534,3
3691,Bellbridge,Victoria,VIC,-36.0974,147.0617,4
3691,Kergunyah South,Victoria,VIC,-36.2843,147.0692,3
3691,Berringama,Victoria,VIC,-36.2167,147.65,4
3691,Coral Bank,Victoria,VIC,-36.2843,147.0692,3
3691,Talgarno,Victoria,VIC,-36.0833,147.1667,4
3691,Kergunyah,Victoria,VIC,-36.3833,147.05,4
3691,Gundowring,Victoria,VIC,-36.4333,147.05,4
3691,Lone Pine,Victoria,VIC,-36.2959,147.0534,3
3691,Glen Creek,Victoria,VIC,-36.45,146.95,4
3691,Tangambalanga,Victoria,VIC,-36.2522,147.0286,4
3691,Dederang,Victoria,VIC,-36.4833,147.0167,4
3691,Wodonga Forward,Victoria,VIC,-36.2843,147.0692,3
3691,Hume Weir,Victoria,VIC,-36.1022,147.0373,4
3691,Bonegilla,Victoria,VIC,-36.1403,147.0062,4
3691,Kancoona,Victoria,VIC,-36.5833,146.9833,4
3691,Thologolong,Victoria,VIC,-36.2843,147.0692,3
3691,Running Creek,Victoria,VIC,-36.6167,146.9167,4
3691,Kiewa,Victoria,VIC,-36.2667,147.0167,4
3691,Bungil,Victoria,VIC,-36.0667,147.35,4
3691,Gateway Island,Victoria,VIC,-36.2843,147.0692,3
3691,Lucyvale,Victoria,VIC,-36.2833,147.6167,4
3691,Osbornes Flat,Victoria,VIC,-36.3167,146.8833,4
3691,Leneva,Victoria,VIC,-36.2167,146.9,4
3691,Barnawartha North,Victoria,VIC,-36.2843,147.0692,3
3691,Mongans Bridge,Victoria,VIC,-36.6,147.1,4
3691,Huon Creek,Victoria,VIC,-36.2843,147.0692,3
3691,Staghorn Flat,Victoria,VIC,-36.2522,146.9228,3
3691,Ebden,Victoria,VIC,-36.153,147.0252,4
3694,Bandiana Milpo,Victoria,VIC,-36.1454,146.9188,1
3695,Huon,Victoria,VIC,-36.2333,147.0667,4
3695,Charleroi,Victoria,VIC,-36.332,147.1146,3
3695,Sandy Creek,Victoria,VIC,-36.3,147.1,4
3695,Red Bluff,Victoria,VIC,-36.2667,147.1,4
3697,Tawonga,Victoria,VIC,-36.6895,147.1421,4
3698,Tawonga South,Victoria,VIC,-36.7359,147.1521,1
3699,Mount Beauty,Victoria,VIC,-36.7363,147.1753,4
3699,Nelse,Victoria,VIC,-36.8005,147.2233,3
3699,Falls Creek,Victoria,VIC,-36.8653,147.2778,4
3699,Bogong,Victoria,VIC,-36.8047,147.2237,4
3700,Georges Creek,Victoria,VIC,-36.1833,147.2833,4
3700,Tallangatta,Victoria,VIC,-36.2179,147.177,4
3700,Jarvis Creek,Victoria,VIC,-36.2004,147.2646,3
3700,Bullioh,Victoria,VIC,-36.2,147.3333,4
3700,Tallangatta East,Victoria,VIC,-36.2004,147.2646,3
3701,Tallandoon,Victoria,VIC,-36.45,147.2,4
3701,Shelley,Victoria,VIC,-36.4158,147.4436,3
3701,Old Tallangatta,Victoria,VIC,-36.1929,147.2521,4
3701,Tallangatta South,Victoria,VIC,-36.3737,147.3266,3
3701,Mitta Mitta,Victoria,VIC,-36.55,147.3833,4
3701,Eskdale,Victoria,VIC,-36.4667,147.2333,4
3701,Tallangatta Valley,Victoria,VIC,-36.2936,147.389,4
3701,Dartmouth,Victoria,VIC,-36.5462,147.5116,4
3701,Granya,Victoria,VIC,-36.1167,147.3167,4
3704,Koetong,Victoria,VIC,-36.15,147.5,4
3705,Nariel Valley,Victoria,VIC,-36.3112,147.726,3
3705,Cudgewa,Victoria,VIC,-36.2,147.75,4
3707,Biggara,Victoria,VIC,-36.2667,148.0333,4
3707,Tom Groggin,Victoria,VIC,-36.5192,148.127,4
3707,Towong,Victoria,VIC,-36.1333,147.9833,4
3707,Corryong,Victoria,VIC,-36.197,147.9026,4
3707,Thowgla Valley,Victoria,VIC,-36.4104,147.9589,3
3707,Colac Colac,Victoria,VIC,-36.4104,147.9589,3
3707,Towong Upper,Victoria,VIC,-36.2167,148.0333,4
3707,Nariel Valley,Victoria,VIC,-36.2034,147.9881,3
3708,Tintaldra,Victoria,VIC,-36.05,147.9333,4
3709,Walwa,Victoria,VIC,-35.9667,147.7333,4
3709,Mount Alfred,Victoria,VIC,-36.0222,147.6444,3
3709,Burrowye,Victoria,VIC,-36.0333,147.55,4
3709,Guys Forest,Victoria,VIC,-36.0667,147.65,4
3709,Pine Mountain,Victoria,VIC,-36.0222,147.6444,3
3711,Buxton,Victoria,VIC,-37.4167,145.7167,4
3712,Thornton,Victoria,VIC,-37.2558,145.7964,4
3712,Rubicon,Victoria,VIC,-37.256,145.7977,3
3713,Eildon,Victoria,VIC,-37.2324,145.9126,4
3713,Lake Eildon,Victoria,VIC,-37.2324,145.9126,3
3713,Taylor Bay,Victoria,VIC,-37.2324,145.9126,3
3714,Alexandra,Victoria,VIC,-37.1913,145.7112,4
3714,Acheron,Victoria,VIC,-37.25,145.7,4
3714,Cathkin,Victoria,VIC,-37.15,145.5833,4
3714,Maintongoon,Victoria,VIC,-37.2041,145.6741,3
3714,Koriella,Victoria,VIC,-37.1667,145.65,4
3714,Whanregarwen,Victoria,VIC,-37.2041,145.6741,3
3714,Fawcett,Victoria,VIC,-37.1333,145.6833,4
3714,Crystal Creek,Victoria,VIC,-37.2041,145.6741,3
3714,Taggerty,Victoria,VIC,-37.3333,145.7167,4
3714,Devils River,Victoria,VIC,-37.2041,145.6741,3
3715,Merton,Victoria,VIC,-36.9768,145.7108,4
3715,Ancona,Victoria,VIC,-36.9833,145.8167,4
3715,Woodfield,Victoria,VIC,-37.0167,145.8,4
3717,Flowerdale,Victoria,VIC,-37.3333,145.3333,4
3717,Homewood,Victoria,VIC,-37.2,145.3333,4
3717,Killingworth,Victoria,VIC,-37.2962,145.424,3
3717,Yea,Victoria,VIC,-37.2107,145.4276,4
3717,Limestone,Victoria,VIC,-37.25,145.5,4
3717,Murrindindi,Victoria,VIC,-37.3667,145.5333,4
3717,Ghin Ghin,Victoria,VIC,-37.2962,145.424,3
3717,Glenburn,Victoria,VIC,-37.4167,145.4167,4
3718,Molesworth,Victoria,VIC,-37.1667,145.5333,4
3719,Yarck,Victoria,VIC,-37.1,145.6167,4
3719,Gobur,Victoria,VIC,-37.0167,145.6,4
3719,Terip Terip,Victoria,VIC,-37,145.5667,4
3719,Kanumbra,Victoria,VIC,-37.05,145.6667,4
3720,Bonnie Doon,Victoria,VIC,-37.0167,145.8667,4
3722,Barwite,Victoria,VIC,-37,146.1667,4
3722,Mirimbah,Victoria,VIC,-37.1103,146.3985,4
3722,Mansfield,Victoria,VIC,-37.052,146.0885,4
3723,Howes Creek,Victoria,VIC,-37.1667,146,4
3723,Howqua Inlet,Victoria,VIC,-37.251,146.1822,3
3723,Gaffneys Creek,Victoria,VIC,-37.4667,146.1833,4
3723,Enochs Point,Victoria,VIC,-37.4167,146.1,4
3723,Archerton,Victoria,VIC,-36.8833,146.2,4
3723,Sawmill Settlement,Victoria,VIC,-37.251,146.1822,3
3723,Knockwood,Victoria,VIC,-37.45,146.2333,4
3723,Howqua,Victoria,VIC,-37.2333,146.1167,4
3723,Mount Buller,Victoria,VIC,-37.146,146.4369,4
3723,Mountain Bay,Victoria,VIC,-37.251,146.1822,3
3723,Goughs Bay,Victoria,VIC,-37.1767,146.0635,3
3723,Howqua Hills,Victoria,VIC,-37.2598,146.4295,4
3723,Delatite,Victoria,VIC,-37.15,146.1333,4
3723,Kevington,Victoria,VIC,-37.3667,146.15,4
3723,Piries,Victoria,VIC,-37.2,146.1333,4
3723,Matlock,Victoria,VIC,-37.6,146.2167,4
3723,Merrijig,Victoria,VIC,-37.1,146.25,4
3723,Barjarg,Victoria,VIC,-37.251,146.1822,3
3723,Maindample,Victoria,VIC,-37.0333,145.9333,4
3723,Boorolite,Victoria,VIC,-37.251,146.1822,3
3723,Woods Point,Victoria,VIC,-37.5833,146.25,4
3723,Bridge Creek,Victoria,VIC,-37.251,146.1822,3
3723,Macs Cove,Victoria,VIC,-37.2125,146.1464,4
3723,Jamieson,Victoria,VIC,-37.3167,146.1333,4
3723,Tolmie,Victoria,VIC,-36.9333,146.2333,4
3724,Mansfield,Victoria,VIC,-37.052,146.0885,4
3725,Goorambat,Victoria,VIC,-36.4167,145.9167,4
3725,Chesney Vale,Victoria,VIC,-36.3833,145.8292,3
3725,Boxwood,Victoria,VIC,-36.3167,145.8,4
3725,Major Plains,Victoria,VIC,-36.3667,145.8,4
3725,Stewarton,Victoria,VIC,-36.4333,145.8,4
3726,Bungeet,Victoria,VIC,-36.3,146.05,4
3726,Bungeet West,Victoria,VIC,-36.3167,146.0056,3
3726,Thoona,Victoria,VIC,-36.3167,146.0667,4
3726,Devenish,Victoria,VIC,-36.3333,145.9,4
3727,Yundool,Victoria,VIC,-36.2667,145.8333,4
3727,Almonds,Victoria,VIC,-36.2,145.9667,4
3727,Lake Rowan,Victoria,VIC,-36.2667,145.9667,4
3727,Pelluebla,Victoria,VIC,-36.25,145.9167,3
3727,St James,Victoria,VIC,-36.2667,145.9,4
3728,Tungamah,Victoria,VIC,-36.161,145.8768,4
3728,Boomahnoomoonah,Victoria,VIC,-36.1265,146.1321,4
3728,Wilby,Victoria,VIC,-36.1574,146.022,4
3728,Youarang,Victoria,VIC,-36.1767,145.791,4
3730,Burramine,Victoria,VIC,-36.0639,145.854,4
3730,Yarrawonga,Victoria,VIC,-36.0192,145.9997,4
3730,Esmond,Victoria,VIC,-36.0797,146.1833,4
3730,Boosey,Victoria,VIC,-36.05,145.7833,4
3730,Bathumi,Victoria,VIC,-36.0367,146.0793,4
3730,Bundalong,Victoria,VIC,-36.0298,146.1581,4
3730,Yarrawonga South,Victoria,VIC,-36.0521,146.0092,3
3730,Telford,Victoria,VIC,-36.0966,145.9337,4
3730,Burramine South,Victoria,VIC,-36.0639,145.854,4
3730,Bundalong South,Victoria,VIC,-36.0955,146.1876,4
3732,Moyhu,Victoria,VIC,-36.578,146.3784,4
3732,Myrrhee,Victoria,VIC,-36.75,146.3167,4
3733,Whitfield,Victoria,VIC,-36.7833,146.4167,4
3735,Whorouly South,Victoria,VIC,-36.55,146.5833,4
3735,Whorouly,Victoria,VIC,-36.5167,146.6,4
3735,Bowmans Forest,Victoria,VIC,-36.5706,146.5783,3
3735,Whorouly East,Victoria,VIC,-36.5333,146.5917,3
3736,Myrtleford,Victoria,VIC,-36.561,146.7237,4
3737,Buffalo River,Victoria,VIC,-36.6333,146.6833,4
3737,Abbeyard,Victoria,VIC,-36.6267,146.7254,3
3737,Myrtleford,Victoria,VIC,-36.561,146.7237,4
3737,Gapsted,Victoria,VIC,-36.5167,146.6833,4
3737,Mudgegonga,Victoria,VIC,-36.4897,146.8658,3
3737,Nug Nug,Victoria,VIC,-36.6656,146.7178,4
3737,Merriang South,Victoria,VIC,-36.6267,146.7254,3
3737,Havilah,Victoria,VIC,-36.6267,146.7254,3
3737,Wonnangatta,Victoria,VIC,-36.6267,146.7254,3
3737,Rosewhite,Victoria,VIC,-36.5833,146.8773,4
3737,Merriang,Victoria,VIC,-36.6267,146.7254,3
3737,Barwidgee,Victoria,VIC,-36.6267,146.7254,3
3737,Selwyn,Victoria,VIC,-36.6267,146.7254,3
3737,Dandongadale,Victoria,VIC,-36.8,146.6667,4
3738,Ovens,Victoria,VIC,-36.5874,146.7593,4
3739,Eurobin,Victoria,VIC,-36.6352,146.8596,4
3740,Mount Buffalo,Victoria,VIC,-36.7829,146.8699,3
3740,Porepunkah,Victoria,VIC,-36.6961,146.9104,4
3740,Buckland,Victoria,VIC,-36.8833,146.85,4
3741,Smoko,Victoria,VIC,-36.8202,147.0642,4
3741,Mount Hotham,Victoria,VIC,-37.0712,147.0949,3
3741,Bright,Victoria,VIC,-36.73,146.9598,4
3741,Germantown,Victoria,VIC,-36.7427,147.0153,4
3741,Hotham Heights,Victoria,VIC,-36.993,147.1523,4
3741,Harrietville,Victoria,VIC,-36.8915,147.0619,4
3741,Freeburgh,Victoria,VIC,-36.7599,147.0263,4
3744,Wandiligong,Victoria,VIC,-36.7833,146.9833,4
3746,Eldorado,Victoria,VIC,-36.3,146.5167,4
3747,Wooragee,Victoria,VIC,-36.2833,146.7833,4
3747,Baarmutha,Victoria,VIC,-36.4167,146.6833,4
3747,Murmungee,Victoria,VIC,-36.45,146.6833,4
3747,Stanley,Victoria,VIC,-36.4167,146.75,4
3747,Beechworth,Victoria,VIC,-36.3583,146.6858,4
3749,Bruarong,Victoria,VIC,-36.4167,146.85,4
3749,Yackandandah,Victoria,VIC,-36.3137,146.8396,4
3750,Wollert,Victoria,VIC,-37.5833,145.0333,4
3751,Woodstock,Victoria,VIC,-37.55,145.0333,4
3752,South Morang,Victoria,VIC,-37.65,145.1,4
3753,Beveridge,Victoria,VIC,-37.4833,144.9833,4
3754,Mernda,Victoria,VIC,-37.6007,145.0956,4
3754,Doreen,Victoria,VIC,-37.6,145.15,4
3755,Yan Yean,Victoria,VIC,-37.5667,145.1,4
3756,Hidden Valley,Victoria,VIC,-37.4369,144.8946,3
3756,Upper Plenty,Victoria,VIC,-37.4197,145.0547,4
3756,Chintin,Victoria,VIC,-37.418,145.0166,3
3756,Wallan,Victoria,VIC,-37.4162,144.9786,4
3756,Darraweit Guim,Victoria,VIC,-37.4369,144.8946,3
3757,Kinglake Central,Victoria,VIC,-37.5,145.3,4
3757,Pheasant Creek,Victoria,VIC,-37.4833,145.2833,4
3757,Humevale,Victoria,VIC,-37.5,145.1667,4
3757,Kinglake West,Victoria,VIC,-37.4667,145.2333,4
3757,Whittlesea,Victoria,VIC,-37.5115,145.1184,4
3757,Eden Park,Victoria,VIC,-37.4833,145.0833,4
3758,Wandong,Victoria,VIC,-37.3719,145.0321,4
3758,Heathcote Junction,Victoria,VIC,-37.3719,145.0321,4
3759,Panton Hill,Victoria,VIC,-37.6408,145.2399,4
3760,Smiths Gully,Victoria,VIC,-37.6202,145.2603,4
3761,St Andrews,Victoria,VIC,-37.5782,145.3074,1
3762,Bylands,Victoria,VIC,-37.35,144.9667,4
3763,Kinglake,Victoria,VIC,-37.5329,145.3396,4
3764,Tantaraboo,Victoria,VIC,-37.4658,145.0672,3
3764,Kilmore,Victoria,VIC,-37.2958,144.9525,4
3764,High Camp,Victoria,VIC,-37.1833,144.9,4
3764,Kilmore East,Victoria,VIC,-37.3,144.9833,4
3764,Moranding,Victoria,VIC,-37.4658,145.0672,3
3764,Forbes,Victoria,VIC,-38.45,145.5333,4
3764,Glenaroua,Victoria,VIC,-37.1,144.9667,4
3764,Willowmavin,Victoria,VIC,-37.4658,145.0672,3
3765,Montrose,Victoria,VIC,-37.8167,145.35,4
3766,Kalorama,Victoria,VIC,-37.8167,145.3667,4
3767,Mount Dandenong,Victoria,VIC,-37.8333,145.3667,4
3770,Coldstream,Victoria,VIC,-37.7249,145.378,4
3770,Gruyere,Victoria,VIC,-37.7333,145.45,4
3770,Yering,Victoria,VIC,-37.7,145.3667,4
3775,Dixons Creek,Victoria,VIC,-37.6,145.4167,4
3775,Yarra Glen,Victoria,VIC,-37.6579,145.3742,4
3775,Christmas Hills,Victoria,VIC,-37.65,145.3333,4
3775,Steels Creek,Victoria,VIC,-37.5833,145.3833,4
3775,Tarrawarra,Victoria,VIC,-37.65,145.4333,4
3777,Healesville,Victoria,VIC,-37.654,145.5172,4
3777,Chum Creek,Victoria,VIC,-37.6051,145.4874,4
3777,Healesville Main Street,Victoria,VIC,-37.6018,145.4842,3
3777,Badger Creek,Victoria,VIC,-37.7,145.5167,4
3777,Toolangi,Victoria,VIC,-37.5333,145.4667,4
3777,Castella,Victoria,VIC,-37.5167,145.4333,4
3777,Mount Toolebewong,Victoria,VIC,-37.6984,145.5625,4
3778,Narbethong,Victoria,VIC,-37.5639,145.6557,4
3778,Fernshaw,Victoria,VIC,-37.6,145.6333,4
3779,Cambarville,Victoria,VIC,-37.5588,145.8906,4
3779,Marysville,Victoria,VIC,-37.5098,145.7481,4
3781,Mount Burnett,Victoria,VIC,-37.9833,145.5,4
3781,Nangana,Victoria,VIC,-37.8667,145.5333,4
3781,Cockatoo,Victoria,VIC,-37.9368,145.4938,4
3782,Avonsleigh,Victoria,VIC,-37.9333,145.4667,4
3782,Macclesfield,Victoria,VIC,-37.8833,145.4833,4
3782,Clematis,Victoria,VIC,-37.9333,145.4167,4
3782,Emerald,Victoria,VIC,-37.9317,145.4409,4
3783,Gembrook,Victoria,VIC,-37.9532,145.5554,4
3785,Tremont,Victoria,VIC,-37.9,145.3333,4
3786,Ferny Creek,Victoria,VIC,-37.8833,145.3333,4
3787,Sassafras Gully,Victoria,VIC,-37.8667,145.35,3
3787,Sassafras,Victoria,VIC,-37.8667,145.35,4
3788,Olinda,Victoria,VIC,-37.85,145.3667,4
3789,Sherbrooke,Victoria,VIC,-37.8833,145.35,4
3791,Kallista,Victoria,VIC,-37.8833,145.3667,4
3792,The Patch,Victoria,VIC,-37.9,145.3833,4
3793,Monbulk,Victoria,VIC,-37.8833,145.4,4
3795,Silvan,Victoria,VIC,-37.8167,145.4167,4
3796,Mount Evelyn,Victoria,VIC,-37.7833,145.3833,4
3797,Gladysdale,Victoria,VIC,-37.8,145.65,4
3797,Powelltown,Victoria,VIC,-37.8667,145.75,4
3797,Three Bridges,Victoria,VIC,-37.8454,145.6845,4
3797,Gilderoy,Victoria,VIC,-37.8667,145.7167,4
3797,Yarra Junction,Victoria,VIC,-37.7819,145.6143,4
3799,Big Pats Creek,Victoria,VIC,-37.7833,145.75,4
3799,Mcmahons Creek,Victoria,VIC,-37.7167,145.8333,4
3799,Warburton,Victoria,VIC,-37.7537,145.6904,4
3799,Reefton,Victoria,VIC,-37.752,145.7172,3
3799,East Warburton,Victoria,VIC,-37.7364,145.7429,4
3799,Millgrove,Victoria,VIC,-37.7553,145.6535,4
3799,Wesburn,Victoria,VIC,-37.7667,145.6333,4
3800,Monash University,Victoria,VIC,-37.9106,145.1348,1
3802,Endeavour Hills,Victoria,VIC,-37.977,145.2587,4
3803,Hallam,Victoria,VIC,-38.0167,145.2667,4
3804,Narre Warren North,Victoria,VIC,-37.9833,145.3167,4
3804,Narre Warren East,Victoria,VIC,-37.9639,145.3629,4
3805,Narre Warren,Victoria,VIC,-38.0333,145.3,4
3805,Fountain Gate,Victoria,VIC,-38.0263,145.3069,4
3805,Narre Warren South,Victoria,VIC,-38.0437,145.2923,4
3806,Harkaway,Victoria,VIC,-38,145.35,4
3806,Berwick,Victoria,VIC,-38.0333,145.35,4
3807,Guys Hill,Victoria,VIC,-38.0161,145.3871,4
3807,Beaconsfield,Victoria,VIC,-38.05,145.3667,4
3808,Dewhurst,Victoria,VIC,-37.9801,145.4669,4
3808,Beaconsfield Upper,Victoria,VIC,-37.9941,145.4142,4
3809,Officer,Victoria,VIC,-38.0592,145.4095,4
3809,Officer South,Victoria,VIC,-38.0863,145.4021,4
3810,Rythdale,Victoria,VIC,-38.1333,145.4333,4
3810,Pakenham South,Victoria,VIC,-38.1333,145.5167,4
3810,Pakenham,Victoria,VIC,-38.0702,145.4741,4
3810,Pakenham Upper,Victoria,VIC,-38.0167,145.5167,4
3812,Maryknoll,Victoria,VIC,-38.036,145.5948,4
3812,Nar Nar Goon,Victoria,VIC,-38.0825,145.5701,4
3812,Nar Nar Goon North,Victoria,VIC,-38.0167,145.5667,4
3813,Tynong,Victoria,VIC,-38.0834,145.6246,4
3813,Tynong North,Victoria,VIC,-38.0667,145.6167,4
3814,Cora Lynn,Victoria,VIC,-38.15,145.6,4
3814,Garfield North,Victoria,VIC,-38.0333,145.6833,4
3814,Garfield,Victoria,VIC,-38.0899,145.675,4
3814,Vervale,Victoria,VIC,-38.1333,145.6667,4
3815,Tonimbuk,Victoria,VIC,-38.0167,145.7333,4
3815,Bunyip,Victoria,VIC,-38.0979,145.7161,4
3815,Bunyip North,Victoria,VIC,-38.0634,145.7206,4
3815,Iona,Victoria,VIC,-38.1333,145.6833,4
3816,Labertouche,Victoria,VIC,-38.05,145.8,4
3816,Longwarry North,Victoria,VIC,-38.0833,145.7667,4
3816,Longwarry,Victoria,VIC,-38.1128,145.7685,4
3816,Modella,Victoria,VIC,-38.1833,145.7167,4
3818,Drouin West,Victoria,VIC,-38.1,145.8667,4
3818,Ripplebrook,Victoria,VIC,-38.2001,145.7725,3
3818,Drouin South,Victoria,VIC,-38.1667,145.8333,4
3818,Drouin East,Victoria,VIC,-38.1561,145.8431,3
3818,Hallora,Victoria,VIC,-38.2667,145.8333,4
3818,Athlone,Victoria,VIC,-38.2333,145.7667,4
3818,Drouin,Victoria,VIC,-38.1366,145.8584,4
3818,Jindivick,Victoria,VIC,-38.0333,145.9,4
3820,Warragul,Victoria,VIC,-38.1591,145.9312,4
3820,Bona Vista,Victoria,VIC,-38.1462,145.9406,3
3820,Lillico,Victoria,VIC,-38.1333,145.95,4
3821,Brandy Creek,Victoria,VIC,-38.1,145.9,4
3821,Lardner,Victoria,VIC,-38.2,145.8667,4
3821,Seaview,Victoria,VIC,-38.1382,145.9483,3
3821,Crossover,Victoria,VIC,-38.05,145.9667,4
3821,Nilma North,Victoria,VIC,-38.15,145.9833,4
3821,Rokeby,Victoria,VIC,-38.0667,145.9333,4
3821,Neerim North,Victoria,VIC,-38.1952,145.9567,3
3821,Buln Buln East,Victoria,VIC,-38.0833,146,4
3821,Nilma,Victoria,VIC,-38.1833,145.9667,4
3821,Neerim Junction,Victoria,VIC,-37.9296,145.9612,4
3821,Torwood,Victoria,VIC,-38.1382,145.9483,3
3821,Shady Creek,Victoria,VIC,-38.1167,146.05,4
3821,Bravington,Victoria,VIC,-38.1382,145.9483,3
3821,Tetoora Road,Victoria,VIC,-38.2667,145.9,4
3821,Ferndale,Victoria,VIC,-38.3167,145.9333,4
3821,Ellinbank,Victoria,VIC,-38.2333,145.9333,4
3821,Warragul South,Victoria,VIC,-38.1382,145.9483,3
3821,Warragul West,Victoria,VIC,-38.1382,145.9483,3
3821,Buln Buln,Victoria,VIC,-38.1,145.9333,4
3822,Gainsborough,Victoria,VIC,-38.2333,145.9667,4
3822,Cloverlea,Victoria,VIC,-38.2333,146,4
3822,Darnum,Victoria,VIC,-38.1885,146.0053,4
3823,Yarragon,Victoria,VIC,-38.2052,146.0608,4
3823,Yarragon South,Victoria,VIC,-38.236,146.0471,3
3823,Allambee,Victoria,VIC,-38.2667,146.0333,4
3824,Trafalgar South,Victoria,VIC,-38.2667,146.15,4
3824,Trafalgar,Victoria,VIC,-38.2091,146.1535,4
3824,Thorpdale South,Victoria,VIC,-38.3,146.1667,4
3824,Childers,Victoria,VIC,-38.2993,146.1139,4
3824,Trafalgar East,Victoria,VIC,-38.1833,146.1833,4
3824,Narracan,Victoria,VIC,-38.25,146.2333,4
3825,Yallourn,Victoria,VIC,-38.1783,146.261,4
3825,Jacob Creek,Victoria,VIC,-38.0481,146.1801,3
3825,Hernes Oak,Victoria,VIC,-38.1956,146.3258,3
3825,Walhalla East,Victoria,VIC,-38.0481,146.1801,3
3825,Aberfeldy,Victoria,VIC,-37.6833,146.3667,4
3825,Jericho,Victoria,VIC,-38.0481,146.1801,3
3825,Rawson,Victoria,VIC,-37.9546,146.3993,4
3825,Tanjil South,Victoria,VIC,-38.1167,146.25,4
3825,Willow Grove,Victoria,VIC,-38.0833,146.2,4
3825,Amor,Victoria,VIC,-38.0481,146.1801,3
3825,Yallourn North,Victoria,VIC,-38.1605,146.3645,4
3825,Thomson,Victoria,VIC,-38.1698,144.3789,4
3825,Fumina,Victoria,VIC,-37.8833,146.1,4
3825,Coalville,Victoria,VIC,-38.25,146.2667,4
3825,Moe,Victoria,VIC,-38.1783,146.261,4
3825,Moondarra,Victoria,VIC,-38.0167,146.3667,4
3825,Coopers Creek,Victoria,VIC,-37.9833,146.4333,4
3825,Caringal,Victoria,VIC,-38.0481,146.1801,3
3825,Fumina South,Victoria,VIC,-37.95,146.1167,4
3825,Westbury,Victoria,VIC,-38.1363,146.2175,4
3825,Boola,Victoria,VIC,-38.0481,146.1801,3
3825,Hill End,Victoria,VIC,-38.0167,146.15,4
3825,Thalloo,Victoria,VIC,-38.0481,146.1801,3
3825,Erica,Victoria,VIC,-37.9833,146.3667,4
3825,Tanjil,Victoria,VIC,-38.0481,146.1801,3
3825,Walhalla,Victoria,VIC,-37.95,146.45,4
3825,Moe South,Victoria,VIC,-38.0481,146.1801,3
3825,Toombon,Victoria,VIC,-38.0481,146.1801,3
3825,Newborough,Victoria,VIC,-38.1717,146.2926,4
3831,Neerim East,Victoria,VIC,-37.9833,146,4
3831,Neerim,Victoria,VIC,-37.9667,145.95,4
3831,Neerim South,Victoria,VIC,-38.0168,145.9545,4
3832,Neerim Junction,Victoria,VIC,-37.9296,145.9612,4
3832,Neerim North,Victoria,VIC,-37.9315,145.9556,3
3832,Nayook,Victoria,VIC,-37.9333,145.95,4
3833,Toorongo,Victoria,VIC,-37.8728,146.1029,3
3833,Icy Creek,Victoria,VIC,-37.8728,146.1029,3
3833,Vesper,Victoria,VIC,-37.9167,146.0833,4
3833,Gentle Annie,Victoria,VIC,-37.938,145.8359,4
3833,Loch Valley,Victoria,VIC,-37.8333,146,4
3833,Ada,Victoria,VIC,-37.8728,146.1029,3
3833,Baw Baw Village,Victoria,VIC,-37.8378,146.2499,4
3833,Noojee,Victoria,VIC,-37.9167,146,4
3833,Piedmont,Victoria,VIC,-37.8728,146.1029,3
